ID,Título,Medio,Ciudad del medio (o país),Mes,Fecha de publicación,Link,KW de búsqueda,Mención en título KW_G1,Mención en título KW_G2,Mención unifficada,
2902,Acuerdo oficialista para cambiar propuesta apunta a plurinacionalidad y derechos sociales: No reinstala el Senado,Emol.com,Región Metropolitana,Agosto 2022,11/08/2022,https://www.emol.com/noticias/Nacional/2022/08/11/1069561/oficialismo-reforma-propuesta-constitucion.html,Plurinacionalidad,Sí,No,Sí,
2903,Campaña electoral: Normas indígenas tensionan a las fuerzas políticas del Apruebo,Emol.com,Región Metropolitana,Agosto 2022,14/08/2022,https://www.emol.com/noticias/Nacional/2022/08/14/1069772/cronica-constitucional-el-mercurio.html,Plurinacionalidad,No,Sí,Sí,
2905,El abogado aymara y defensor de la plurinacionalidad que Boric designará en el INDH tras fallido arribo de historiador mapuche,Latercera.com,Región Metropolitana,Agosto 2022,18/08/2022,https://www.latercera.com/la-tercera-pm/noticia/el-abogado-aymara-y-defensor-de-la-plurinacionalidad-que-boric-designara-en-el-indh-tras-fallido-arribo-de-historiador-mapuche/XXFEAAF3KVBFFFVKMJJPVECQHY/,Plurinacionalidad,Sí,No,Sí,
2906,"Isidro Solís: “Si me das la plurinacionalidad, te doy los animales sintientes""",Eldinamo.cl,Región Metropolitana,Agosto 2022,11/08/2022,https://www.eldinamo.cl/politica/Isidro-Solis-Si-me-das-la-plurinacionalidad-te-doy-los-animales-sintientes-20220811-0001.html,Plurinacionalidad,Sí,No,Sí,
2907,"Sigue en vivo ""24 Debates"": Plurinacionalidad en la propuesta de nueva Constitución",24horas.cl,Región Metropolitana,Agosto 2022,30/08/2022,https://www.24horas.cl/proceso-constituyente/sigue-en-vivo-24-debates-plurinacionalidad-en-la-propuesta-nueva-constitucion,Plurinacionalidad,Sí,No,Sí,
2908,"Estado plurinacional, uso de la fuerza y restitución de tierras: Los contrastes entre proyecto de NC y resultados de encuesta CEP",Emol.com,Región Metropolitana,Agosto 2022,04/08/2022,https://www.emol.com/noticias/Nacional/2022/08/04/1068932/encuesta-cep-macrozonasur-mapuche-constitucion.html,Plurinacionalidad,Sí,No,Sí,
2909,Sistema de justicia y plurinacionalidad: Los temas que aborda el acuerdo oficialista para mejorar propuesta constitucional,Emol.com,Región Metropolitana,Agosto 2022,11/08/2022,https://www.emol.com/noticias/Nacional/2022/08/11/1069552/oficialismo-acuerdo-mejoras-nueva-constitucion.html,Plurinacionalidad,Sí,No,Sí,
2910,Rosa Catrileo: “Hay quienes pensaban que bastaba con el reconocimiento de los pueblos indígenas para que quedara todo perfecto”,Radio.uchile.cl,Región Metropolitana,Agosto 2022,17/08/2022,https://radio.uchile.cl/2022/08/17/rosa-catrileo-hay-quienes-pensaban-que-bastaba-con-el-reconocimiento-de-los-pueblos-indigenas-para-que-quedara-todo-perfecto/,Plurinacionalidad,No,Sí,Sí,
2911,“Bajo Sospecha: Zokunentu”: el largometraje que trae una reflexión sobre la plurinacionalidad,Radiojgm.uchile.cl,Región Metropolitana,Agosto 2022,17/08/2022,https://radiojgm.uchile.cl/bajo-sospecha-zokunentu-el-largometraje-en-mapudungun-que-trae-una-reflexion-sobre-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
2914,"Sept. 8 / Diálogos con el CEFB: Nación, plurinacionalidad y el Estado de Chile",Kaosenlared.net,España,Agosto 2022,30/08/2022,https://kaosenlared.net/sept-8-dialogos-con-el-cefb-nacion-plurinacionalidad-y-el-estado-de-chile/,Plurinacionalidad,Sí,No,Sí,
2915,Adolfo Millabur: “Hay desazón por las mentiras que han circulado sobre la plurinacionalidad”,Diarioconcepcion.cl,Región del Biobío,Agosto 2022,03/08/2022,https://www.diarioconcepcion.cl/politica/2022/08/03/adolfo-millabur-hay-desazon-por-las-mentiras-que-han-circulado-sobre-la-plurinacionalidad.html,Plurinacionalidad,Sí,No,Sí,
2916,"Salud, vivienda y plurinacionalidad marcan debate entre ex convencionales Monckeberg y Schonhaut",T13.cl,Región Metropolitana,Agosto 2022,16/08/2022,https://www.t13.cl/noticia/plebiscito-2022/politica/salud-vivienda-plurinacionalidad-marcan-debate-entre-ex-convencionales-monckeberg-schonhaut-16-08-2022,Plurinacionalidad,Sí,No,Sí,
2918,Desglose de encuesta CEP: El quiebre generacional entre los mapuches por el Estado Plurinacional,Ex-ante.cl,Región Metropolitana,Agosto 2022,07/08/2022,https://www.ex-ante.cl/desglose-de-encuesta-cep-el-quiebre-generacional-entre-los-mapuches-por-el-estado-plurinacional/,Plurinacionalidad,Sí,No,Sí,
2919,CEP: Mapuches rechazan mayoritariamente reclamar tierras por vías violentas y un 48 por ciento se opone a la plurinacionalidad (Lea encuesta completa),Ex-ante.cl,Región Metropolitana,Agosto 2022,03/08/2022,https://www.ex-ante.cl/cep-mapuches-rechazan-mayoritariamente-reclamar-tierras-por-vias-violentas-y-un-48-por-ciento-se-opone-a-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
2920,«Bajo Sospecha: Zokunentu» llega a SANFIC con una potente reflexión sobre la plurinacionalidad,Radiokurruf.org,Región de La Araucanía,Agosto 2022,14/08/2022,https://radiokurruf.org/2022/08/14/bajo-sospecha-zokunentu-llega-a-sanfic-con-una-potente-reflexion-sobre-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
2921,“Bajo Sospecha: Zokunentu” llega a SANFIC con una potente reflexión sobre lo plurinacional,Eldesconcierto.cl,Región Metropolitana,Agosto 2022,19/08/2022,https://www.eldesconcierto.cl/multimedia/2022/08/19/bajo-sospecha-zokunentu-llega-a-sanfic-con-una-potente-reflexion-sobre-la-plurinacional.html,Plurinacionalidad,Sí,No,Sí,
2922,¿Se podrá reformar la plurinacionalidad en el texto constitucional?,Elpinguino.com,Región de Magallanes,Agosto 2022,07/08/2022,https://elpinguino.com/noticia/2022/08/07/se-podra-reformar-la-plurinacionalidad-en-el-texto-constitucional,Plurinacionalidad,Sí,No,Sí,
2923,Caen mentiras de exministros Solís y Cortázar sobre consentimiento de naciones indígenas y plurinacionalidad en la nueva Constitución,Lavozdelosquesobran.cl,Región Metropolitana,Agosto 2022,15/08/2022,https://lavozdelosquesobran.cl/hoy/caen-mentiras-de-exministros-solis-y-cortazar-sobre-consentimiento-de-naciones-indigenas-y-plurinacionalidad-en-la-nueva-constitucion/15082022,Plurinacionalidad,Sí,No,Sí,
2924,"Encuesta CCS-CADEM actualiza opinión de los chilenos en derecho de propiedad, plurinacionalidad, forma de Estado y seguridad social",Ccs.cl,Región Metropolitana,Agosto 2022,20/08/2022,https://www.ccs.cl/2022/08/20/encuesta-ccs-cadem-actualiza-opinion-chilenos-derecho-propiedad-plurinacionalidad-forma-de-estado-seguridad-social/,Plurinacionalidad,Sí,No,Sí,
2925,Rodrigo Ugalde aborda riesgo del borrador de la Constitución no analizado mayormente en su libro  “Los Peligros de la Plurinacionalidad”,Ossom.cl,Región Metropolitana,Agosto 2022,25/08/2022,https://ossom.cl/rodrigo-ugalde-aborda-riesgo-del-borrador-de-la-constitucion-no-analizado-mayormente-en-su-libro-los-peligros-de-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
2928,"Pinceladas de Formación Ciudadana Capítulo 93: CHILE ES UN ESTADO PLURINACIONAL, CONFORMADO POR DIVERSAS NACIONES (Art. 1, inciso 1; Art. 2, inciso 1)",Loncochealdia.cl,Región de Los Ríos,Agosto 2022,22/08/2022,http://www.loncochealdia.cl/comunal/pinceladas-de-formacion-ciudadana-capitulo-93-chile-es-un-estado-plurinacional-conformado-por-diversas-naciones-art-1-inciso-1-art-2-inciso-1/,Plurinacionalidad,Sí,No,Sí,
2929,Estado plurinacional: autonomía indígena en la nueva Constitución,Diariofutrono.cl,Región de Los Ríos,Agosto 2022,21/08/2022,https://www.diariofutrono.cl/noticia/reportajes/2022/08/estado-plurinacional-autonomia-indigena-en-la-nueva-constitucion,Plurinacionalidad,Sí,No,Sí,
2932,Indígenas chilenos piden aprobar nueva Constitución,Latimes.com,Estados Unidos,Agosto 2022,09/08/2022,https://www.latimes.com/espanol/internacional/articulo/2022-08-09/indigenas-chilenos-piden-aprobar-nueva-constitucion,Plurinacionalidad,No,Sí,Sí,
2935,"Sigue en vivo ""24 Debates"": ¿qué significa que Chile sea un Estado Plurinacional?",24horas.cl,Región Metropolitana,Agosto 2022,09/08/2022,https://www.24horas.cl/proceso-constituyente/sigue-en-vivo-24-debates-que-significa-que-chile-sea-un-estado,Plurinacionalidad,Sí,No,Sí,
2941,"Tres miradas críticas al pluralismo jurídico en la propuesta de Constitución
",Ellibero.cl,Región Metropolitana,Agosto 2022,04/08/2022,https://ellibero.cl/actualidad/tres-miradas-criticas-a-la-plurinacionalidad-en-la-propuesta-de-constitucion/,Plurinacionalidad,No,Sí,Sí,
2942,Pueblos indígenas y nueva Constitución,Lemondediplomatique.cl,Región Metropolitana,Agosto 2022,09/08/2022,https://www.lemondediplomatique.cl/pueblos-indigenas-y-nueva-constitucion.html,Plurinacionalidad,No,Sí,Sí,
2946,José Rodríguez Elizondo: Evo y la revolución indigenista,Ellibero.cl,Región Metropolitana,Agosto 2022,22/08/2022,https://ellibero.cl/opinion/jose-rodriguez-elizondo-evo-y-la-revolucion-indigenista/,Plurinacionalidad,No,Sí,Sí,
2947,"Rodríguez Elizondo: “Si no se recupera el sentido estratégico de la soberanía nacional, Chile volverá a perder la democracia”",Ex-ante.cl,Región Metropolitana,Agosto 2022,01/08/2022,https://www.ex-ante.cl/rodriguez-elizondo-si-no-se-recupera-el-sentido-estrategico-de-la-soberania-nacional-chile-volvera-a-perder-la-democracia/,Plurinacionalidad,No,Sí,Sí,
2954,"Educación, Estado de Excepción y plurinacionalidad marcan debate entre senadores Núñez y Walker",T13.cl,Región Metropolitana,Agosto 2022,17/08/2022,https://www.t13.cl/noticia/plebiscito-2022/politica/educacion-estado-de-excepcion-plirinacionalidad-marcan-debate-entre-senadores-nunez-walker-17-08-2022,Plurinacionalidad,Sí,No,Sí,
2961,La propuesta constitucional y la cuestión de la nacionalidad,Biobiochile.cl,Región Metropolitana,Agosto 2022,26/08/2022,https://www.biobiochile.cl/noticias/opinion/tu-voz/2022/08/26/la-propuesta-constitucional-y-la-cuestion-de-la-nacionalidad.shtml,Plurinacionalidad,No,Sí,Sí,
2963,Plebiscito de salida. Acuerdo del gobierno: Una nueva cocina a espaldas del pueblo para tranquilizar a la derecha y los poderosos,Laizquierdadiario.cl,Región Metropolitana,Agosto 2022,11/08/2022,https://www.laizquierdadiario.cl/Acuerdo-del-gobierno-Una-nueva-cocina-a-espaldas-del-pueblo-para-tranquilizar-a-la-derecha-y-los,Plurinacionalidad,No,Sí,Sí,
2965,¿Qué significa que Chile sea un Estado plurinacional? Conoce los detalles en Contigo en Directo,Chilevision.cl,Región Metropolitana,Agosto 2022,08/08/2022,https://www.chilevision.cl/contigo-en-directo/mejores-momentos/que-significa-que-chile-sea-un-estado-plurinacional-conoce-los,Plurinacionalidad,Sí,No,Sí,
2968,Columna de Sebastián Izquierdo: Voces del pueblo mapuche,Latercera.com,Región Metropolitana,Agosto 2022,08/08/2022,https://www.latercera.com/la-tercera-pm/noticia/columna-de-sebastian-izquierdo-voces-del-pueblo-mapuche/XYA2EGM4LZERXKYMWV5OOK2SAU/,Plurinacionalidad,No,Sí,Sí,
2972,El fiasco del pluriculturalismo,Paginasiete.bo,Bolivia,Agosto 2022,03/08/2022,https://www.paginasiete.bo/opinion/columnistas/el-fiasco-del-pluriculturalismo-DD3423498,Plurinacionalidad,Sí,No,Sí,
2984,Pluralismo Jurídico y Consejo de Justicia: ¿Qué dice la propuesta de nueva Constitución?,Pauta.cl,Región Metropolitana,Agosto 2022,17/08/2022,https://www.pauta.cl/politica/pluralismo-juridico-consejo-de-justicia-nueva-constitucion,Plurinacionalidad,No,Sí,Sí,
2996,Pueblo Lickanantay realizará congreso en San Pedro de Atacama,Enlalinea.cl,Región de Antofagasta,Agosto 2022,16/08/2022,https://enlalinea.cl/2022/08/16/pueblo-lickanantay-realizara-congreso-en-san-pedro-de-atacama/,Plurinacionalidad,No,Sí,Sí,
2999,Foro Constitucional presentó documento que analiza las normas del proyecto de nueva Constitución sobre pueblos indígenas,Uc.cl,Región Metropolitana,Agosto 2022,17/08/2022,https://derecho.uc.cl/es/noticias/32507-foro-constitucional-presento-documento-que-analiza-las-normas-del-proyecto-de-nueva-constitucion-sobre-pueblos-indigenas,Plurinacionalidad,No,Sí,Sí,
3021,"Machi y exconvencional Francisca Linconao: ""Hago un llamado a la gente mapuche o no mapuche para que voten Apruebo""",Elmostrador.cl,Región Metropolitana,Agosto 2022,21/08/2022,https://www.elmostrador.cl/noticias/2022/08/21/machi-y-exconvencional-francisca-linconao-hago-un-llamado-a-la-gente-mapuche-o-no-mapuche-para-que-voten-apruebo/,Plurinacionalidad,No,Sí,Sí,
3041,Rosa Catrileo asegura que una eventual nueva Convención debe mantener el mismo porcentaje de escaños reservados,Emol.com,Región Metropolitana,Agosto 2022,22/08/2022,https://www.emol.com/noticias/Nacional/2022/08/22/1070574/rosa-catrileo-nueva-convencion-ppoo.html,Plurinacionalidad,No,Sí,Sí,
3048,"Fernando Pairicán, historiador: “El proyecto mapuche y el proyecto indígena en América Latina es la autonomía”",Ex-ante.cl,Región Metropolitana,Agosto 2022,30/08/2022,https://www.ex-ante.cl/fernando-pairican-historiador-el-proyecto-mapuche-y-el-proyecto-indigena-en-america-latina-es-la-autonomia/,Plurinacionalidad,No,Sí,Sí,
3052,Qué dice la nueva Constitución sobre el consentimiento indígena,Malaespinacheck.cl,Región Metropolitana,Agosto 2022,06/08/2022,https://lupaconstitucional.malaespinacheck.cl/2022/08/06/que-dice-la-nueva-constitucion-sobre-el-consentimiento-indigena/,Plurinacionalidad,No,Sí,Sí,
3060,"Investigador en temas indígenas, Claudio Alvarado Lincopi: “Hay quienes por un par de votos están profundizando una herida histórica”",Radio.uchile.cl,Región Metropolitana,Agosto 2022,10/08/2022,https://radio.uchile.cl/2022/08/10/investigador-en-temas-indigenas-claudio-alvarado-hay-quienes-por-un-par-de-votos-estan-profundizando-una-herida-historica/,Plurinacionalidad,No,Sí,Sí,
3071,Plurinacionalidad indígena en nueva Constitución divide aguas en Chile,France24.com,Francia,Agosto 2022,30/08/2022,https://www.france24.com/es/minuto-a-minuto/20220830-plurinacionalidad-ind%C3%ADgena-en-nueva-constituci%C3%B3n-divide-aguas-en-chile,Plurinacionalidad,Sí,No,Sí,
3072,"Qué dice la nueva Constitución de Chile sobre el “Estado plurinacional”, el tema más resistido por el “rechazo”",Lanacion.com.ar,Argentina,Agosto 2022,31/08/2022,https://www.lanacion.com.ar/el-mundo/que-dice-la-nueva-constitucion-de-chile-sobre-el-estado-plurinacional-el-tema-mas-resistido-por-el-nid31082022/,Plurinacionalidad,Sí,No,Sí,
3073,"Plurinacionalidad indígena en nueva Constitución divide aguas en Chile
",Eldeber.com.bo,Bolivia,Agosto 2022,30/08/2022,https://eldeber.com.bo/mundo/plurinacionalidad-indigena-en-nueva-constitucion-divide-aguas-en-chile_291218,Plurinacionalidad,Sí,No,Sí,
3074,Encuesta: 58% apoya que nueva Constitución consagre a Chile como Estado plurinacional,Eldesconcierto.cl,Región Metropolitana,Agosto 2022,18/08/2022,https://www.eldesconcierto.cl/nacional/2022/08/18/encuesta-58-apoya-que-nueva-constitucion-consagre-a-chile-como-estado-plurinacional.html,Plurinacional,Sí,No,Sí,
3075,"El pueblo de Chile y la Constitución castrochavista Plurinacional
",Infobae.com,Argentina,Agosto 2022,28/08/2022,https://www.infobae.com/america/opinion/2022/08/28/el-pueblo-de-chile-y-la-constitucion-castrochavista-plurinacional/,Plurinacional,Sí,No,Sí,
3076,Ni siquiera los mapuches apoyarían la idea de un estado plurinacional en Chile,Memo.com.ar,Argentina,Agosto 2022,04/08/2022,https://www.memo.com.ar/poder/mapuches-no-apoyarian-idea-estado-plurinacional-chile/,Plurinacional,Sí,No,Sí,
3077,“En ningún momento hubo provocación”: Revolución Ciclista Plurinacional anuncia querella contra responsables de atropello con carreta en la Alameda,Adnradio.cl,Región Metropolitana,Agosto 2022,29/08/2022,https://www.adnradio.cl/nacional/2022/08/29/revolucion-ciclista-plurinacional-anuncia-querella-por-atropello-a-ciclistas-con-carreta-en-la-alameda.html,Plurinacional,Sí,No,Sí,
3078,Radiografía Constitucional / Capítulo 13 / Estado Plurinacional,13.cl,Región Metropolitana,Agosto 2022,04/08/2022,https://www.13.cl/programas/radiografia-constitucional/momentos/radiografia-constitucional-capitulo-13-estado,Plurinacional,Sí,No,Sí,
3079,Estado plurinacional: autonomía indígena en la nueva Constitución,Diariodevaldivia.cl,Región de Los Ríos,Agosto 2022,21/08/2022,https://www.diariodevaldivia.cl/noticia/reportajes/2022/08/estado-plurinacional-autonomia-indigena-en-la-nueva-constitucion,Plurinacional,Sí,No,Sí,
3081,Asesora constituyente: propuesta de leyes indígenas se asemeja más a Suiza que a Bolivia,Biobiochile.cl,Región Metropolitana,Agosto 2022,28/08/2022,https://www.biobiochile.cl/noticias/nacional/chile/2022/08/28/asesora-constituyente-propuesta-de-leyes-indigenas-se-asemeja-mas-a-suiza-que-a-bolivia.shtml,Plurinacional,No,Sí,Sí,
3082,¿Es indigenista la propuesta constitucional?,13.cl,Región Metropolitana,Agosto 2022,04/08/2022,https://www.13.cl/programas/radiografia-constitucional/momentos/es-indigenista-la-propuesta-constitucional,Plurinacional,No,Sí,Sí,
3084,¿Representación nacional o política? por Carlos Hakansson (OPINIÓN),Diariocorreo.pe,Perú,Agosto 2022,25/08/2022,https://diariocorreo.pe/opinion/representacion-nacional-o-politica-por-carlos-hakansson-opinion-noticia/,Plurinacional,No,Sí,Sí,
3091,El rechazo a la plurinacionalidad en Chile,Alponiente.com,Colombia,Septiembre 2022,10/09/2022,https://alponiente.com/el-rechazo-a-la-plurinacionalidad-en-chile/,Plurinacionalidad,Sí,No,Sí,
3092,"Plurinacionalidad, interculturalidad y derechos indígenas en la propuesta constitucional (II parte)",Elmostrador.cl,Región Metropolitana,Septiembre 2022,02/09/2022,https://www.elmostrador.cl/destacado/2022/09/02/plurinacionalidad-interculturalidad-y-derechos-indigenas-en-la-propuesta-constitucional-ii-parte/,Plurinacionalidad,Sí,No,Sí,
3093,¿Falsa plurinacionalidad?,Revistasantiago.cl,Región Metropolitana,Septiembre 2022,27/09/2022,https://revistasantiago.cl/sociedad/falsa-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
